utility
-0.43536185151783724
-0.5017376948081081
-0.3714601916517306
-0.34696153299546234
-0.31811068124362
-0.3221367679674799
-0.4351233261498009
-0.32825509335220326
-0.5099751796841805
-0.743431255249871
-0.882960363950406
-0.9299965628438542
-0.3187824912341198
-0.7092192346190789
-0.6889927656410572
-0.761292195039464
-0.9459008783782282
-1.0513080812746693
-0.5726167382557084
-0.7323441835694848
-0.8335192429939365
-0.483009816308465
-0.4848763618073024
-0.8357874725036202
-0.37645085716764204
-0.8293786627837125
-1.4212326939961173
-0.8380751354804713
-0.7473914732030521
-1.1684151210050273
-0.6751116088073416
-0.4807272481977187
-0.8127093432617988
-0.693990415151663
-0.8353473748741191
-0.6829251460661925
-1.4082855370015142
-0.5566700551229328
-0.7505508557700895
-1.2501157104041778
-0.9668940087657101
-0.9478412514272143
-1.164907527163167
-1.3512395805409998
-0.5886156183380808
-1.5654375566207106
-0.6881032458059837
-0.5573010156904544
-0.8423629976833176
-0.5992214369865078
-1.2253778944867253
-0.901613827916751
-1.4281361355822466
-0.4497980828868311
-0.792075433355022
-0.7122641405183094
-1.3044615686156777
-1.288515254530773
-0.8288320852710545
-0.9079555119729159
-0.9383140350041737
-0.9193671740635241
-1.3840840743267795
-0.4892402225474348
-0.8840885565619798
-1.4496532840581415
-0.7078320679528247
-1.0948530709289954
-0.6382686832438959
-0.6207663424573676
-0.9591932248419772
-1.0087981694060577
-0.7473914732030521
-0.7618304234431422
-1.0854229399458535
-1.4147492760252858
-0.794923552878028
-0.7212560983618049
-1.0010147941410843
-0.8767552727152387
-0.7352358915145811
-1.5039565302870292
-1.1192600803573105
-1.024608387603747
-0.9607933936318402
-1.1681820877605544
-0.8612692478522357
-1.1681855576587474
-1.373869154380926
-1.4895828374548878
-0.4408533135365857
-1.271142613821536
-0.9181497355277055
-0.6301348863964216
-1.3008171404826272
-0.8049937948856329
-0.7748242773601666
-1.4792152585656466
-0.9211091347184126
-1.0172978250698836
-1.2782992792354793
-1.171384983882258
-1.0930029225620828
-1.2766673454435802
-1.031282696606104
-0.9817715516164993
-1.464839996435666
-0.6301348863964216
-0.7452470180226357
-0.6450144690334239
-1.1993710247001221
-1.3499357586851057
-0.825555128180817
-0.6765018396531203
-0.5260530820381641
-1.0312573510350136
-0.9319796190162741
-0.8821556680004434
-1.2025456713284275
-1.624747701630493
-0.8431296104626569
-1.520222526771832
-0.5546427964710101
-0.31907395005974726
-1.2055877618046509
-1.2824924467488314
-0.6157400217613249
-1.1449516932259354
-0.9316961167796511
-0.9381218399518043
-1.3174291239333809
-1.0488186390992438
-1.216926662701833
-1.2273154568881905
-1.0601705195395992
-1.0126542660514612
-0.9824194096925378
-1.4531715494550195
-1.051283062964446
-1.4156647506593445
-1.2152024946046376
-0.8862551441086454
-1.1416757619737157
-1.300379444361575
-0.8053124890534109
-1.052103783249092
-0.8336452470008027
-1.0632558384381707
-1.0466145824748503
-1.2106529914054907
-0.46323450302677727
-1.2279923952524658
-1.4412304996775653
-0.9153999158754429
-0.8197510602653268
-0.921132733336973
-1.3486639754802696
-0.9338528167285018
-1.3707650063308205
-1.2388660066494876
-1.1244002842748497
-1.195251247324186
-0.865175759891022
-0.7918726159747567
-1.2849828858040357
-0.9822467957455815
-1.0439088810929777
-0.6948230557330158
-1.366211750616185
-0.9886770223418315
-1.4095080388823287
-1.157238148051617
-0.6597829640159741
-1.2618914330959177
-1.0189244351711912
-1.1521609735509122
-1.1816990920159127
-0.6914810159628841
-1.0406395669319677
-1.2024496688238728
-0.8963579702764828
-0.7185312644503168
-1.4632671385885865
-1.541693960979661
-1.2987750459913034
-1.2375757942281496
-1.5835230495108903
-1.3118811002246489
-1.2452244580278982
-1.035654730680572
-1.0901380532201164
-1.2326335606262966
-1.2258839499832557
-0.8614549598894288
-1.2085581579851772
-1.1298879086320923
-1.308332851548422
-1.6646569630049866
-1.4829091695847068
-1.2419365469281487
-0.8273441545935946
-1.419750160197534
-1.0151938464120962
-1.0508631268010025
-0.6912001888481103
-1.4154694577770162
-1.1772050913833212
-0.7419949243363552
-1.1967390648135805
-1.4228081572880904
-0.8796555280644605
-1.5835230495108903
-0.8579074363811631
-1.1360263977396174
-1.2159915604901967
-1.337145927689844
-1.0863841934537561
-0.7217722297077683
-1.2266758899258883
-1.026734720193657
-1.0712984067779618
-1.1491967818804691
-1.0212492307314063
-0.8714684112053702
-0.9082893976680961
-0.9140869916984549
-1.5446255034257668
-0.9073442027232684
-1.034616374205604
-0.9803219044088318
-1.1360263977396174
-0.9020824691267675
-1.250128243646352
-1.6647861998610185
-1.0352124192792596
-1.0757878180758988
-0.8673488661357565
-1.3991592772442085
-1.4627172083736077
-1.2411003990860747
-1.6310823419147988
-1.1360263977396174
-1.3125932271045948
-1.042856021099054
-0.9899950838032635
